ProductTitle,ProductId,SkuId,SkuTitle,Publisher,SkuDescription,UnitOfMeasure,TermDuration,BillingPlan,Market,Currency,UnitPrice,PricingTierRangeMin,PricingTierRangeMax,EffectiveStartDate,EffectiveEndDate,Tags,ERP Price,Segment
SharePoint advanced management,CFQ7TTC0R551,1,SharePoint advanced management plan 1,Microsoft Corporation,Premium SharePoint and OneDrive management capabilities helping organizations better manage SharePoint + Teams sites,,P1M,Monthly,US,USD,2.88,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,3.6,Commercial
SharePoint advanced management,CFQ7TTC0R551,1,SharePoint advanced management plan 1,Microsoft Corporation,Premium SharePoint and OneDrive management capabilities helping organizations better manage SharePoint + Teams sites,,P3Y,Triennial,US,USD,86.4,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,108,Commercial
SharePoint advanced management,CFQ7TTC0R551,1,SharePoint advanced management plan 1,Microsoft Corporation,Premium SharePoint and OneDrive management capabilities helping organizations better manage SharePoint + Teams sites,,P1Y,Annual,US,USD,28.8,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,36,Commercial
SharePoint advanced management,CFQ7TTC0R551,1,SharePoint advanced management plan 1,Microsoft Corporation,Premium SharePoint and OneDrive management capabilities helping organizations better manage SharePoint + Teams sites,,P1Y,Monthly,US,USD,28.8,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,36,Commercial
SharePoint advanced management,CFQ7TTC0R551,1,SharePoint advanced management plan 1,Microsoft Corporation,Premium SharePoint and OneDrive management capabilities helping organizations better manage SharePoint + Teams sites,,P3Y,Annual,US,USD,86.4,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,108,Commercial
Skype for Business Plus CAL,CFQ7TTC0LHR5,1,Skype for Business Plus CAL,Microsoft Corporation,PSTN calling and enterprise-grade voice features using Skype for Business servers on-premises or hosted by a partner.,,P1M,Monthly,US,USD,1.92,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,2.4,Commercial
Skype for Business Plus CAL,CFQ7TTC0LHR5,1,Skype for Business Plus CAL,Microsoft Corporation,PSTN calling and enterprise-grade voice features using Skype for Business servers on-premises or hosted by a partner.,,P1Y,Annual,US,USD,19.2,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,24,Commercial
Skype for Business Plus CAL,CFQ7TTC0LHR5,1,Skype for Business Plus CAL,Microsoft Corporation,PSTN calling and enterprise-grade voice features using Skype for Business servers on-premises or hosted by a partner.,,P1Y,Monthly,US,USD,19.2,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,24,Commercial
Teams Phone Mobile,CFQ7TTC0J1GC,3,Teams Phone Mobile,Microsoft Corporation,Enables Teams users to place and receive calls using their mobile phone number. There are base pre-requisites required for this SKU.,,P1Y,Annual,US,USD,0,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,0,Commercial
Teams Phone Mobile,CFQ7TTC0J1GC,3,Teams Phone Mobile,Microsoft Corporation,Enables Teams users to place and receive calls using their mobile phone number. There are base pre-requisites required for this SKU.,,P1Y,Monthly,US,USD,0,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,0,Commercial
Teams Phone Mobile,CFQ7TTC0J1GC,3,Teams Phone Mobile,Microsoft Corporation,Enables Teams users to place and receive calls using their mobile phone number. There are base pre-requisites required for this SKU.,,P3Y,Annual,US,USD,0,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,0,Commercial
Teams Phone Mobile,CFQ7TTC0J1GC,3,Teams Phone Mobile,Microsoft Corporation,Enables Teams users to place and receive calls using their mobile phone number. There are base pre-requisites required for this SKU.,,P1M,Monthly,US,USD,0,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,0,Commercial
Teams Phone Mobile,CFQ7TTC0J1GC,3,Teams Phone Mobile,Microsoft Corporation,Enables Teams users to place and receive calls using their mobile phone number. There are base pre-requisites required for this SKU.,,P3Y,Triennial,US,USD,0,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,0,Commercial
Teams Premium Introductory Pricing,CFQ7TTC0RM8K,2,Microsoft Teams Premium Introductory Pricing,Microsoft Corporation,"Microsoft Teams Premium—the better way to meet. Built on the familiar, all-in-one collaboration experience of Microsoft Teams, this new add-on offering makes every meeting from 1:1s to large meetings, to virtual appointments to webinars more personalized, intelligent, and secure.",,P1M,Monthly,US,USD,6.72,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,8.4,Commercial
Teams Premium Introductory Pricing,CFQ7TTC0RM8K,2,Microsoft Teams Premium Introductory Pricing,Microsoft Corporation,"Microsoft Teams Premium—the better way to meet. Built on the familiar, all-in-one collaboration experience of Microsoft Teams, this new add-on offering makes every meeting from 1:1s to large meetings, to virtual appointments to webinars more personalized, intelligent, and secure.",,P3Y,Triennial,US,USD,201.6,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,252,Commercial
Teams Premium Introductory Pricing,CFQ7TTC0RM8K,2,Microsoft Teams Premium Introductory Pricing,Microsoft Corporation,"Microsoft Teams Premium—the better way to meet. Built on the familiar, all-in-one collaboration experience of Microsoft Teams, this new add-on offering makes every meeting from 1:1s to large meetings, to virtual appointments to webinars more personalized, intelligent, and secure.",,P3Y,Annual,US,USD,201.6,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,252,Commercial
Teams Premium Introductory Pricing,CFQ7TTC0RM8K,2,Microsoft Teams Premium Introductory Pricing,Microsoft Corporation,"Microsoft Teams Premium—the better way to meet. Built on the familiar, all-in-one collaboration experience of Microsoft Teams, this new add-on offering makes every meeting from 1:1s to large meetings, to virtual appointments to webinars more personalized, intelligent, and secure.",,P1Y,Annual,US,USD,67.2,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,84,Commercial
Teams Premium Introductory Pricing,CFQ7TTC0RM8K,2,Microsoft Teams Premium Introductory Pricing,Microsoft Corporation,"Microsoft Teams Premium—the better way to meet. Built on the familiar, all-in-one collaboration experience of Microsoft Teams, this new add-on offering makes every meeting from 1:1s to large meetings, to virtual appointments to webinars more personalized, intelligent, and secure.",,P1Y,Monthly,US,USD,67.2,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,84,Commercial
Universal Print,CFQ7TTC0HDJR,2,Universal Print,Microsoft Corporation,"Universal Print offers a modern print experience for education and commercial customers. It enables print administrators to register printers with Microsoft Entra ID and manage them through the Universal Print online portal. Microsoft Entra ID users can easily find and print to those printers.   This is the stand-alone version of Universal Print; if you have a Windows or Microsoft 365 subscription, you may already own this benefit. Universal Print includes a base set of print-jobs that renews every month with your subscription. For more details, including how the total number of print-jobs for your organization are calculated, please read the Universal Print Licensing terms at aka.ms/up_trynow.",,P1M,Monthly,US,USD,3.84,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,4.8,Commercial
Universal Print,CFQ7TTC0HDJR,2,Universal Print,Microsoft Corporation,"Universal Print offers a modern print experience for education and commercial customers. It enables print administrators to register printers with Microsoft Entra ID and manage them through the Universal Print online portal. Microsoft Entra ID users can easily find and print to those printers.   This is the stand-alone version of Universal Print; if you have a Windows or Microsoft 365 subscription, you may already own this benefit. Universal Print includes a base set of print-jobs that renews every month with your subscription. For more details, including how the total number of print-jobs for your organization are calculated, please read the Universal Print Licensing terms at aka.ms/up_trynow.",,P1Y,Annual,US,USD,38.4,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,48,Commercial
Universal Print,CFQ7TTC0HDJR,2,Universal Print,Microsoft Corporation,"Universal Print offers a modern print experience for education and commercial customers. It enables print administrators to register printers with Microsoft Entra ID and manage them through the Universal Print online portal. Microsoft Entra ID users can easily find and print to those printers.   This is the stand-alone version of Universal Print; if you have a Windows or Microsoft 365 subscription, you may already own this benefit. Universal Print includes a base set of print-jobs that renews every month with your subscription. For more details, including how the total number of print-jobs for your organization are calculated, please read the Universal Print Licensing terms at aka.ms/up_trynow.",,P1Y,Monthly,US,USD,38.4,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,48,Commercial
Universal Print,CFQ7TTC0HDJR,000F,Universal Print volume add-on (10k jobs),Microsoft Corporation,"Universal Print offers a modern print experience for education and commercial customers. It enables print administrators to register printers with Microsoft Entra ID and manage them through the Universal Print online portal. Microsoft Entra ID users can easily find and print to those printers.   This is the stand-alone version of Universal Print; if you have a Windows or Microsoft 365 subscription, you may already own this benefit. Universal Print includes a base set of print-jobs that renews every month with your subscription. For more details, including how the total number of print-jobs for your organization are calculated, please read the Universal Print Licensing terms at aka.ms/up_trynow",,P1Y,Annual,US,USD,2880,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,3600,Commercial
Universal Print,CFQ7TTC0HDJR,000F,Universal Print volume add-on (10k jobs),Microsoft Corporation,"Universal Print offers a modern print experience for education and commercial customers. It enables print administrators to register printers with Microsoft Entra ID and manage them through the Universal Print online portal. Microsoft Entra ID users can easily find and print to those printers.   This is the stand-alone version of Universal Print; if you have a Windows or Microsoft 365 subscription, you may already own this benefit. Universal Print includes a base set of print-jobs that renews every month with your subscription. For more details, including how the total number of print-jobs for your organization are calculated, please read the Universal Print Licensing terms at aka.ms/up_trynow",,P1Y,Monthly,US,USD,2880,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,3600,Commercial
Universal Print,CFQ7TTC0HDJR,000F,Universal Print volume add-on (10k jobs),Microsoft Corporation,"Universal Print offers a modern print experience for education and commercial customers. It enables print administrators to register printers with Microsoft Entra ID and manage them through the Universal Print online portal. Microsoft Entra ID users can easily find and print to those printers.   This is the stand-alone version of Universal Print; if you have a Windows or Microsoft 365 subscription, you may already own this benefit. Universal Print includes a base set of print-jobs that renews every month with your subscription. For more details, including how the total number of print-jobs for your organization are calculated, please read the Universal Print Licensing terms at aka.ms/up_trynow",,P1M,Monthly,US,USD,288,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,360,Commercial
Universal Print,CFQ7TTC0HDJR,000G,Universal Print volume add-on (500 jobs),Microsoft Corporation,"Universal Print offers a modern print experience for education and commercial customers. It enables print administrators to register printers with Microsoft Entra ID and manage them through the Universal Print online portal. Microsoft Entra ID users can easily find and print to those printers.   This is the stand-alone version of Universal Print; if you have a Windows or Microsoft 365 subscription, you may already own this benefit. Universal Print includes a base set of print-jobs that renews every month with your subscription. For more details, including how the total number of print-jobs for your organization are calculated, please read the Universal Print Licensing terms at aka.ms/up_trynow",,P1Y,Annual,US,USD,240,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,300,Commercial
Universal Print,CFQ7TTC0HDJR,000G,Universal Print volume add-on (500 jobs),Microsoft Corporation,"Universal Print offers a modern print experience for education and commercial customers. It enables print administrators to register printers with Microsoft Entra ID and manage them through the Universal Print online portal. Microsoft Entra ID users can easily find and print to those printers.   This is the stand-alone version of Universal Print; if you have a Windows or Microsoft 365 subscription, you may already own this benefit. Universal Print includes a base set of print-jobs that renews every month with your subscription. For more details, including how the total number of print-jobs for your organization are calculated, please read the Universal Print Licensing terms at aka.ms/up_trynow",,P1Y,Monthly,US,USD,240,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,300,Commercial
Universal Print,CFQ7TTC0HDJR,000G,Universal Print volume add-on (500 jobs),Microsoft Corporation,"Universal Print offers a modern print experience for education and commercial customers. It enables print administrators to register printers with Microsoft Entra ID and manage them through the Universal Print online portal. Microsoft Entra ID users can easily find and print to those printers.   This is the stand-alone version of Universal Print; if you have a Windows or Microsoft 365 subscription, you may already own this benefit. Universal Print includes a base set of print-jobs that renews every month with your subscription. For more details, including how the total number of print-jobs for your organization are calculated, please read the Universal Print Licensing terms at aka.ms/up_trynow",,P1M,Monthly,US,USD,24,,,2023-09-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,30,Commercial
